javafile,classfile,WMC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LCO,DAM,MOA,MFA,CAM,IC,CBM,AMC,bug_prone
JavadocSinceCheck.java,com.blazebit.persistence.checkstyle.JavadocSinceCheck,11,12,37,45,0,12,8,0.825,234,1.0,0,0.0,0.2727,0,0,19.9091,False
BaseCriteriaBuilder.java,com.blazebit.persistence.BaseCriteriaBuilder,0,4,0,0,0,4,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,True
BaseCTECriteriaBuilder.java,com.blazebit.persistence.BaseCTECriteriaBuilder,0,9,0,0,0,9,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,True
BaseDeleteCriteriaBuilder.java,com.blazebit.persistence.BaseDeleteCriteriaBuilder,0,1,0,0,0,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,False
BaseFinalSetOperationBuilder.java,com.blazebit.persistence.BaseFinalSetOperationBuilder,0,2,0,0,0,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,False
BaseFromQueryBuilder.java,com.blazebit.persistence.BaseFromQueryBuilder,1,10,1,0,0,10,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
BaseHavingBuilder.java,com.blazebit.persistence.BaseHavingBuilder,14,7,14,91,0,7,14,2.0,14,0.0,0,0.0,0.5952,0,0,0.0,True
BaseInsertCriteriaBuilder.java,com.blazebit.persistence.BaseInsertCriteriaBuilder,2,8,2,1,0,8,2,2.0,2,0.0,0,0.0,0.8333,0,0,0.0,True
BaseJoinOnBuilder.java,com.blazebit.persistence.BaseJoinOnBuilder,14,7,14,91,0,7,14,2.0,14,0.0,0,0.0,0.5952,0,0,0.0,True
BaseModificationCriteriaBuilder.java,com.blazebit.persistence.BaseModificationCriteriaBuilder,0,2,0,0,0,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,False
BaseOngoingFinalSetOperationBuilder.java,com.blazebit.persistence.BaseOngoingFinalSetOperationBuilder,1,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
BaseOngoingSetOperationBuilder.java,com.blazebit.persistence.BaseOngoingSetOperationBuilder,1,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
BaseQueryBuilder.java,com.blazebit.persistence.BaseQueryBuilder,1,8,1,0,0,8,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,True
BaseSubqueryBuilder.java,com.blazebit.persistence.BaseSubqueryBuilder,2,5,2,1,0,5,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,False
