javafile,classfile,WMC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LCO,DAM,MOA,MFA,CAM,IC,CBM,AMC,bug_prone
ArraySwap.java,com.ql.util.express.ArraySwap,3,1,4,1,0,1,3,0.6667,27,0.6667,0,0.0,0.6667,0,0,7.0,False
CacheObject.java,com.ql.util.express.CacheObject,7,1,8,15,0,1,7,0.8333,34,1.0,0,0.0,0.4762,0,0,3.4286,False
CallResult.java,com.ql.util.express.CallResult,5,0,6,0,0,0,5,0.25,34,1.0,0,0.0,0.6,0,0,5.4,False
DefaultContext.java,com.ql.util.express.DefaultContext,1,1,2,0,0,1,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,False
DefaultExpressResourceLoader.java,com.ql.util.express.DefaultExpressResourceLoader,2,2,16,1,0,2,2,2.0,67,0.0,0,0.0,0.75,0,0,32.5,False
DynamicParamsUtil.java,com.ql.util.express.DynamicParamsUtil,5,4,14,8,0,4,2,0.75,179,0.0,0,0.0,0.45,0,0,34.6,False
ExportItem.java,com.ql.util.express.ExportItem,9,0,13,0,0,0,9,0.8438,93,0.375,0,0.0,0.7778,0,0,8.4444,False
ExpressLoader.java,com.ql.util.express.ExpressLoader,7,6,42,0,0,6,7,0.3333,244,0.5,0,0.0,0.4643,0,0,33.5714,False
ExpressRemoteCacheRunner.java,com.ql.util.express.ExpressRemoteCacheRunner,6,5,16,15,0,5,6,2.0,72,0.0,0,0.0,0.3571,0,0,11.0,False
ExpressUtil.java,com.ql.util.express.ExpressUtil,32,7,112,484,0,7,24,1.0116,2112,0.16,0,0.0,0.1505,0,0,64.2188,True
IExpressContext.java,com.ql.util.express.IExpressContext,2,0,2,1,0,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,False
IExpressResourceLoader.java,com.ql.util.express.IExpressResourceLoader,1,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
InstructionSet.java,com.ql.util.express.InstructionSet,30,19,83,245,0,19,27,0.9257,705,0.6923,0,0.0,0.1459,0,0,22.0667,True
InstructionSetContext.java,com.ql.util.express.InstructionSetContext,17,7,33,16,0,7,17,0.6786,301,1.0,0,0.0,0.2721,0,0,16.2941,True
InstructionSetRunner.java,com.ql.util.express.InstructionSetRunner,5,11,18,8,0,11,3,0.5,98,1.0,0,0.0,0.5556,0,0,18.4,True
LocalExpressCacheRunner.java,com.ql.util.express.LocalExpressCacheRunner,5,2,9,2,0,2,4,0.625,31,1.0,0,0.0,0.5,0,0,4.8,False
OperateData.java,com.ql.util.express.OperateData,12,3,25,0,0,3,12,0.3636,258,1.0,0,0.0,0.3194,0,0,20.3333,True
Operator.java,com.ql.util.express.Operator,5,9,27,10,0,9,5,2.0,306,0.0,0,0.0,0.32,0,0,60.2,True
OperatorOfNumber.java,com.ql.util.express.OperatorOfNumber,11,2,59,55,0,2,9,1.0,603,0.0,0,0.0,0.2429,0,0,53.2727,True
QLambda.java,com.ql.util.express.QLambda,6,10,20,13,0,10,6,0.0,128,1.0,0,0.0,0.3611,0,0,19.6667,False
QLambdaInvocationHandler.java,com.ql.util.express.QLambdaInvocationHandler,2,1,7,0,0,1,2,0.0,26,1.0,0,0.0,0.6,0,0,11.5,False
RunEnvironment.java,com.ql.util.express.RunEnvironment,23,4,29,89,0,4,23,0.8318,285,0.9,0,0.0,0.2236,0,0,10.9565,False
QLAlias.java,com.ql.util.express.annotation.QLAlias,1,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
QLExpressRunStrategy.java,com.ql.util.express.config.QLExpressRunStrategy,16,2,36,70,0,2,14,0.8476,307,1.0,0,0.0,0.1238,0,0,17.75,False
QLExpressTimer.java,com.ql.util.express.config.QLExpressTimer$3,1,0,2,0,0,0,0,2.0,4,0.0,0,0.0,1.0,0,0,3.0,False
QLExpressTimer.java,com.ql.util.express.config.QLExpressTimer$2,1,0,2,0,0,0,0,2.0,4,0.0,0,0.0,1.0,0,0,3.0,False
QLExpressTimer.java,com.ql.util.express.config.QLExpressTimer$1,1,0,2,0,0,0,0,2.0,4,0.0,0,0.0,1.0,0,0,3.0,False
AssignableChecker.java,com.ql.util.express.config.whitelist.AssignableChecker,2,1,4,0,0,1,2,0.0,14,1.0,0,0.0,1.0,0,0,5.5,False
CheckerFactory.java,com.ql.util.express.config.whitelist.CheckerFactory,3,3,6,3,0,3,3,2.0,16,0.0,0,0.0,0.5,0,0,4.3333,False
MustChecker.java,com.ql.util.express.config.whitelist.MustChecker,2,1,3,0,0,1,2,0.0,17,1.0,0,0.0,1.0,0,0,7.0,False
WhiteChecker.java,com.ql.util.express.config.whitelist.WhiteChecker,1,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,False
QLBizException.java,com.ql.util.express.exception.QLBizException,3,0,6,3,0,0,3,1.5,16,1.0,0,0.0,0.6667,0,0,4.0,False
QLCompileException.java,com.ql.util.express.exception.QLCompileException,3,0,6,3,0,0,3,1.5,16,1.0,0,0.0,0.6667,0,0,4.0,False
QLException.java,com.ql.util.express.exception.QLException,3,0,6,3,0,0,3,1.5,16,1.0,0,0.0,0.6667,0,0,4.0,False
QLSecurityRiskException.java,com.ql.util.express.exception.QLSecurityRiskException,2,1,4,1,0,1,2,2.0,10,1.0,0,0.0,0.75,0,0,3.5,False
